i	j	x	r	mach	theta	press	temp
13	46	0.405457	0.918904	1.58321	12.1117	13.2653	353.025
14	46	0.425314	0.908801	1.59069	12.0748	13.1195	351.912
15	46	0.445704	0.898508	1.59843	12.0354	12.97	350.762
16	46	0.46661	0.88804	1.60643	11.9936	12.8171	349.575
17	46	0.488015	0.877409	1.61468	11.9496	12.6612	348.355
18	46	0.509906	0.866627	1.62316	11.9035	12.5025	347.102
19	46	0.532266	0.855706	1.63188	11.8553	12.3412	345.816
20	46	0.555084	0.844655	1.64084	11.8047	12.1773	344.498
21	46	0.578348	0.833485	1.65004	11.7518	12.011	343.147
22	46	0.602047	0.822203	1.65949	11.6961	11.8423	341.763
23	46	0.626171	0.810819	1.6692	11.6373	11.6711	340.344
24	46	0.650712	0.799338	1.67919	11.575	11.4974	338.889
25	46	0.675663	0.787767	1.68946	11.5088	11.3211	337.396
26	46	0.701017	0.776112	1.70003	11.4381	11.1421	335.864
27	46	0.718489	0.768139	1.70702	11.3985	11.0252	334.853
28	46	0.74431	0.756443	1.71805	11.3202	10.8429	333.262
29	46	0.762174	0.748411	1.72541	11.2745	10.7229	332.203
30	46	0.780143	0.74038	1.73291	11.2261	10.6018	331.127
31	46	0.797439	0.732695	1.73918	11.2078	10.5014	330.228
32	46	0.814122	0.725328	1.74477	11.2045	10.4127	329.429
33	46	0.830794	0.718008	1.75055	11.1965	10.3216	328.603
34	46	0.847576	0.710684	1.75661	11.1826	10.2271	327.74
35	46	0.86422	0.703462	1.76254	11.1717	10.1351	326.896
36	46	0.881153	0.696158	1.76893	11.1516	10.0371	325.989
37	46	0.898016	0.688926	1.77525	11.1333	9.94082	325.093
38	46	0.915013	0.681679	1.7818	11.1108	9.84203	324.166
39	46	0.932277	0.674362	1.78874	11.0804	9.73829	323.186
40	46	0.949202	0.66723	1.79527	11.0595	9.64163	322.267
41	46	0.963435	0.661263	1.80147	11.0221	9.55076	321.396
42	46	0.980719	0.654056	1.80853	10.9906	9.44806	320.405
43	46	0.994787	0.64822	1.81451	10.9591	9.362	319.568
44	46	1.0093	0.642228	1.82107	10.9155	9.26834	318.651
45	46	1.02354	0.636375	1.82729	10.8795	9.18032	317.784
46	46	1.03764	0.630603	1.83343	10.8452	9.09433	316.93
47	46	1.05212	0.624706	1.8401	10.7996	9.00166	316.004
48	46	1.06661	0.618829	1.84685	10.7522	8.90873	315.069
49	46	1.08045	0.613241	1.85282	10.7214	8.82741	314.244
50	46	1.09467	0.607523	1.85941	10.677	8.73836	313.335
51	46	1.10764	0.602329	1.86578	10.6265	8.65307	312.458
52	46	1.12043	0.597228	1.87199	10.5789	8.57064	311.605
53	46	1.13262	0.592383	1.87752	10.5451	8.49793	310.848
54	46	1.1464	0.586931	1.88406	10.499	8.41264	309.953
55	46	1.15826	0.582252	1.89008	10.4486	8.3349	309.132
56	46	1.17066	0.577376	1.89637	10.3961	8.25433	308.275
57	46	1.18239	0.572779	1.90195	10.3574	8.18352	307.517
58	46	1.19334	0.568502	1.90726	10.3185	8.11662	306.797
59	46	1.20435	0.564218	1.91286	10.2722	8.04665	306.039
60	46	1.21521	0.559999	1.91851	10.2232	7.9766	305.275
61	46	1.22583	0.555886	1.9241	10.1739	7.90799	304.523
62	46	1.23611	0.55192	1.92949	10.1265	7.84226	303.797
63	46	1.24547	0.548314	1.93395	10.0962	7.78825	303.198
64	46	1.25482	0.544719	1.93875	10.0565	7.73053	302.554
65	46	1.26372	0.54131	1.94351	10.0135	7.67375	301.918
66	46	1.27225	0.538046	1.94816	9.96993	7.61862	301.296
67	46	1.27572	0.53672	1.95074	9.93283	7.58815	300.952
68	46	1.27798	0.535858	1.95281	9.89804	7.56393	300.677
69	46	1.28247	0.534143	1.95571	9.86217	7.52992	300.29
70	46	1.28886	0.531706	1.95893	9.83668	7.49242	299.862
71	46	1.29778	0.52831	1.96328	9.80535	7.44204	299.285
72	46	1.30933	0.523927	1.96882	9.76745	7.37829	298.55
73	46	1.32349	0.51857	1.97549	9.72495	7.30223	297.667
74	46	1.34028	0.512244	1.98332	9.67769	7.21393	296.634
75	46	1.35983	0.504915	1.99245	9.62346	7.11225	295.434
76	46	1.38239	0.496505	2.00318	9.55743	6.99461	294.029
77	46	1.40832	0.486898	2.01596	9.47088	6.85677	292.362
78	46	1.43828	0.475872	2.0317	9.34703	6.69078	290.322
79	46	1.47373	0.462918	2.05238	9.14626	6.47854	287.66
80	46	1.52342	0.444868	2.08633	8.73004	6.14424	283.339
81	46	1.57932	0.424677	2.12388	8.2765	5.79413	278.629
82	46	1.63375	0.405125	2.1579	7.90225	5.49392	274.425
83	46	1.69426	0.3835	2.19715	7.44975	5.16668	269.652
84	46	1.72505	0.372537	2.21639	7.23896	5.01345	267.343
85	46	1.7579	0.360859	2.23778	6.99218	4.84835	264.797
86	46	1.78864	0.349953	2.25704	6.78099	4.70434	262.526
87	46	1.82634	0.336599	2.28146	6.5026	4.52797	259.675
88	46	1.85726	0.325658	2.30104	6.28598	4.39131	257.411
89	46	1.90046	0.310392	2.32896	5.97038	4.20369	254.22
90	46	1.93157	0.299402	2.34882	5.74993	4.07517	251.975
91	46	1.98097	0.28196	2.38073	5.39159	3.87689	248.409
92	46	2.01232	0.270893	2.40085	5.16841	3.757	246.19
93	46	2.06875	0.250962	2.43732	4.7617	3.54913	242.218
94	46	2.1004	0.239775	2.4577	4.53638	3.43814	240.03
95	46	2.13208	0.228569	2.47819	4.30946	3.33015	237.851
96	46	2.16474	0.217004	2.49924	4.07811	3.22285	235.636
97	46	2.19686	0.205617	2.52004	3.84883	3.12028	233.468
98	46	2.22886	0.194259	2.54062	3.62431	3.02207	231.345
99	46	2.27029	0.179526	2.56742	3.33158	2.89902	228.613
100	46	2.30284	0.167931	2.5884	3.10401	2.80629	226.5
101	46	2.33545	0.156294	2.60943	2.87648	2.71641	224.403
102	46	2.38675	0.13794	2.64244	2.52178	2.58131	221.156
103	46	2.41997	0.126023	2.66383	2.29294	2.49754	219.081
104	46	2.45326	0.114054	2.6852	2.06581	2.41667	217.03
105	46	2.516	0.0914137	2.72546	1.64036	2.27164	213.226
106	46	2.55002	0.0790921	2.74721	1.41261	2.19711	211.204
107	46	2.58421	0.0666741	2.7691	1.18378	2.12466	209.19
108	46	2.61853	0.054175	2.79093	0.958068	2.05491	207.204
109	46	2.66025	0.0389316	2.81756	0.683097	1.97309	204.813
110	46	2.69533	0.0260691	2.83986	0.454479	1.9072	202.835
111	46	2.73061	0.0130938	2.86223	0.225956	1.84343	200.873
112	46	2.7661	0	2.88464	0	1.78181	198.932

0	47	0.217373	1.02391	1.53608	12.5548	14.2161	360.077
1	47	0.229798	1.0173	1.53875	12.5877	14.1608	359.676
2	47	0.242902	1.01037	1.54193	12.6124	14.0951	359.198
3	47	0.25669	1.00312	1.54561	12.6291	14.0193	358.646
4	47	0.27116	0.995546	1.54978	12.638	13.9338	358.02
5	47	0.286308	0.987669	1.55443	12.6396	13.8392	357.323
6	47	0.302126	0.979496	1.55954	12.6343	13.7358	356.559
7	47	0.318603	0.971039	1.56507	12.6229	13.6246	355.731
8	47	0.335725	0.962312	1.57101	12.6058	13.506	354.844
9	47	0.353476	0.953328	1.57733	12.5837	13.3809	353.901
10	47	0.371839	0.944102	1.584	12.5573	13.2498	352.907
11	47	0.390798	0.934648	1.591	12.527	13.1135	351.866
12	47	0.410334	0.924982	1.5983	12.4933	12.9725	350.781
13	47	0.430429	0.915117	1.60589	12.4568	12.8274	349.655
14	47	0.451065	0.905067	1.61376	12.4176	12.6785	348.491
15	47	0.472226	0.894845	1.62188	12.3761	12.5264	347.291
16	47	0.493896	0.884465	1.63025	12.3324	12.3712	346.057
17	47	0.516058	0.873936	1.63886	12.2865	12.2134	344.789
18	47	0.538699	0.863272	1.64771	12.2385	12.0529	343.489
19	47	0.561807	0.852481	1.65681	12.1882	11.8899	342.156
20	47	0.585369	0.841572	1.66615	12.1355	11.7246	340.789
21	47	0.609375	0.830555	1.67575	12.08	11.5569	339.389
22	47	0.633815	0.819436	1.68561	12.0214	11.3868	337.954
23	47	0.658682	0.808223	1.69575	11.9594	11.2142	336.483
24	47	0.683968	0.796922	1.70618	11.8933	11.0391	334.974
25	47	0.709667	0.785537	1.71692	11.8228	10.8615	333.424
26	47	0.727374	0.777751	1.72403	11.7833	10.7453	332.402
27	47	0.753556	0.766325	1.73523	11.7051	10.5645	330.794
28	47	0.771666	0.75848	1.74271	11.6595	10.4453	329.724
29	47	0.789887	0.750635	1.75033	11.6112	10.3252	328.636
30	47	0.807415	0.743134	1.75672	11.5926	10.2253	327.724
31	47	0.824316	0.735945	1.76242	11.589	10.137	326.913
32	47	0.841209	0.728803	1.76832	11.5806	10.0463	326.075
33	47	0.858217	0.721655	1.7745	11.5663	9.95229	325.2
34	47	0.875085	0.714608	1.78055	11.555	9.86082	324.343
35	47	0.892251	0.707479	1.78705	11.5345	9.76344	323.425
36	47	0.909347	0.700421	1.7935	11.5158	9.66778	322.516
37	47	0.926582	0.693348	1.80017	11.4929	9.5697	321.578
38	47	0.944093	0.686205	1.80724	11.4621	9.46681	320.586
39	47	0.961257	0.679244	1.81389	11.4406	9.37087	319.655
40	47	0.975702	0.673417	1.82019	11.403	9.28089	318.775
41	47	0.993237	0.66638	1.82738	11.3709	9.1791	317.772
42	47	1.00751	0.660682	1.83346	11.339	9.09388	316.926
43	47	1.02225	0.654829	1.84013	11.2952	9.00123	316
44	47	1.0367	0.649112	1.84646	11.2587	8.91412	315.123
45	47	1.05102	0.643475	1.8527	11.224	8.82903	314.261
46	47	1.06572	0.637714	1.85948	11.1781	8.73744	313.326
47	47	1.08044	0.631971	1.86634	11.1303	8.64561	312.381
48	47	1.09449	0.626514	1.87241	11.0989	8.56515	311.548
49	47	1.10894	0.620926	1.87911	11.0541	8.47717	310.63
50	47	1.12213	0.61585	1.88558	11.0033	8.39301	309.746
51	47	1.13512	0.610863	1.89189	10.9554	8.31166	308.885
52	47	1.14751	0.606129	1.89751	10.9212	8.23982	308.12
53	47	1.1615	0.600801	1.90416	10.8746	8.15563	307.217
54	47	1.17356	0.596225	1.91027	10.824	8.07899	306.39
55	47	1.18618	0.591457	1.91665	10.7712	7.99957	305.526
56	47	1.1981	0.586963	1.92232	10.732	7.92971	304.761
57	47	1.20924	0.582782	1.92772	10.6927	7.86373	304.035
58	47	1.22043	0.578592	1.93341	10.6461	7.79479	303.271
59	47	1.23148	0.574464	1.93915	10.5969	7.72581	302.502
60	47	1.24229	0.57044	1.94481	10.5473	7.65825	301.743
61	47	1.25274	0.566559	1.95029	10.4996	7.59354	301.013
62	47	1.26226	0.563034	1.95482	10.4689	7.5403	300.408
63	47	1.27178	0.559517	1.9597	10.4289	7.48346	299.759
64	47	1.28083	0.55618	1.96453	10.3857	7.4276	299.118
65	47	1.28952	0.552984	1.96925	10.3419	7.37337	298.493
66	47	1.29307	0.551681	1.97186	10.305	7.34354	298.147
67	47	1.29538	0.550831	1.97394	10.2704	7.31988	297.873
68	47	1.29997	0.549148	1.97688	10.2347	7.28652	297.484
69	47	1.30647	0.546764	1.98015	10.2089	7.2496	297.053
70	47	1.31554	0.543442	1.98457	10.1772	7.19997	296.47
71	47	1.32729	0.539156	1.9902	10.1387	7.13716	295.729
72	47	1.34169	0.533918	1.99699	10.0954	7.06221	294.838
73	47	1.35876	0.527732	2.00496	10.047	6.97518	293.796
74	47	1.37864	0.520566	2.01426	9.99148	6.87501	292.584
75	47	1.40159	0.51234	2.02517	9.92388	6.75917	291.167
76	47	1.42798	0.502941	2.03818	9.83555	6.62357	289.486
77	47	1.45849	0.492145	2.05416	9.70987	6.46053	287.432
78	47	1.49464	0.479442	2.07514	9.50771	6.25252	284.757
79	47	1.54545	0.461696	2.10949	9.09191	5.92587	280.424
80	47	1.60261	0.441836	2.14751	8.63876	5.58391	275.702
81	47	1.65824	0.422611	2.18201	8.26364	5.29055	271.484
82	47	1.72015	0.401322	2.22179	7.81092	4.97122	266.697
83	47	1.75164	0.39053	2.2413	7.59961	4.82168	264.38
84	47	1.78528	0.379021	2.26299	7.35276	4.66075	261.828
85	47	1.81675	0.368275	2.28254	7.14104	4.52032	259.55
86	47	1.85536	0.355105	2.3073	6.86249	4.34854	256.693
87	47	1.88704	0.344314	2.32717	6.64545	4.21543	254.423
88	47	1.93131	0.329244	2.35549	6.3296	4.03286	251.224
89	47	1.96321	0.318393	2.37565	6.10879	3.90782	248.974
90	47	2.01388	0.301157	2.40803	5.75017	3.71507	245.402
91	47	2.04604	0.290215	2.42845	5.52669	3.59858	243.178
92	47	2.10397	0.270497	2.46548	5.11967	3.39674	239.2
93	47	2.13647	0.259422	2.48617	4.89412	3.28903	237.008
94	47	2.16901	0.248324	2.50697	4.66705	3.1843	234.827
95	47	2.20257	0.236865	2.52834	4.43548	3.08026	232.609
96	47	2.23559	0.225576	2.54947	4.20609	2.98087	230.439
97	47	2.26849	0.214311	2.57038	3.98134	2.88573	228.313
98	47	2.31111	0.199691	2.5976	3.68849	2.76661	225.58
99	47	2.3446	0.188179	2.61891	3.46076	2.67688	223.465
100	47	2.37816	0.176619	2.64028	3.23313	2.58995	221.367
101	47	2.43098	0.158377	2.67383	2.87823	2.45936	218.119
102	47	2.4652	0.146525	2.69556	2.64931	2.37843	216.043
103	47	2.4995	0.134615	2.71728	2.42205	2.30033	213.992
104	47	2.56417	0.112071	2.7582	1.99647	2.16039	210.189
105	47	2.59926	0.0997945	2.78032	1.76857	2.08851	208.167
106	47	2.63453	0.0874146	2.80258	1.53977	2.01869	206.154
107	47	2.66995	0.0749492	2.82479	1.31377	1.95147	204.169
108	47	2.71302	0.0597371	2.85186	1.03887	1.87272	201.78
109	47	2.74925	0.0468946	2.87454	0.810309	1.80932	199.805
110	47	2.78569	0.0339333	2.89729	0.582428	1.748	197.846
111	47	2.82236	0.0208476	2.92013	0.354754	1.68864	195.903
112	47	2.88052	0	2.95629	0	1.59897	192.872

0	48	0.221629	1.02487	1.54563	12.8048	14.0189	358.642
1	48	0.231591	1.01969	1.54779	12.8311	13.9746	358.318
2	48	0.244782	1.01287	1.55102	12.8559	13.9087	357.835
3	48	0.258663	1.00573	1.55475	12.8727	13.8328	357.276
4	48	0.273232	0.998275	1.55897	12.8817	13.7473	356.644
5	48	0.288485	0.990522	1.56367	12.8834	13.6526	355.94
6	48	0.304414	0.982477	1.56883	12.8783	13.5494	355.169
7	48	0.321007	0.974152	1.57442	12.8669	13.4383	354.335
8	48	0.338251	0.96556	1.58042	12.85	13.3199	353.44
9	48	0.356131	0.956716	1.5868	12.8281	13.1951	352.49
10	48	0.374629	0.947633	1.59354	12.8018	13.0643	351.489
11	48	0.393728	0.938326	1.6006	12.7717	12.9283	350.44
12	48	0.41341	0.928809	1.60798	12.7382	12.7877	349.346
13	48	0.433657	0.919097	1.61564	12.7018	12.643	348.212
14	48	0.454451	0.909202	1.62358	12.6628	12.4946	347.04
15	48	0.475775	0.899139	1.63178	12.6214	12.343	345.831
16	48	0.497612	0.888919	1.64023	12.5779	12.1883	344.587
17	48	0.519949	0.878553	1.64893	12.5322	12.031	343.31
18	48	0.542769	0.868053	1.65787	12.4843	11.8711	342
19	48	0.566062	0.857428	1.66706	12.4342	11.7087	340.658
20	48	0.589814	0.846688	1.67649	12.3816	11.544	339.281
21	48	0.614017	0.83584	1.68619	12.3262	11.377	337.871
22	48	0.638659	0.824892	1.69615	12.2677	11.2076	336.426
23	48	0.663734	0.813852	1.70639	12.2058	11.0358	334.945
24	48	0.689234	0.802723	1.71692	12.1399	10.8615	333.425
25	48	0.715154	0.791513	1.72777	12.0694	10.6847	331.865
26	48	0.733013	0.783847	1.73495	12.0299	10.569	330.834
27	48	0.759425	0.772595	1.74626	11.9519	10.3891	329.216
28	48	0.777694	0.76487	1.75381	11.9062	10.2706	328.138
29	48	0.796076	0.757145	1.76151	11.8579	10.1511	327.042
30	48	0.813752	0.749762	1.76798	11.8392	10.0516	326.123
31	48	0.830793	0.742689	1.77376	11.8354	9.96346	325.304
32	48	0.847828	0.73566	1.77974	11.8268	9.8731	324.458
33	48	0.864981	0.728626	1.78598	11.8123	9.77942	323.576
34	48	0.881993	0.721691	1.79211	11.8007	9.68829	322.711
35	48	0.899309	0.714675	1.79869	11.7799	9.59134	321.785
36	48	0.916554	0.70773	1.80522	11.761	9.49612	320.869
37	48	0.933942	0.700769	1.81197	11.7377	9.39852	319.924
38	48	0.951611	0.693737	1.81911	11.7066	9.29619	318.925
39	48	0.968928	0.686887	1.82585	11.6848	9.20074	317.985
40	48	0.983509	0.68115	1.83221	11.647	9.11134	317.1
41	48	1.00121	0.674224	1.83948	11.6147	9.01015	316.089
42	48	1.01562	0.668614	1.84563	11.5825	8.92547	315.238
43	48	1.03049	0.662851	1.85237	11.5384	8.83349	314.306
44	48	1.04509	0.657222	1.85877	11.5017	8.74699	313.424
45	48	1.05954	0.651673	1.86507	11.4667	8.66248	312.556
46	48	1.07439	0.645999	1.87192	11.4206	8.57158	311.615
47	48	1.08925	0.640344	1.87885	11.3726	8.48047	310.665
48	48	1.10344	0.634971	1.88499	11.3409	8.40059	309.826
49	48	1.11804	0.629468	1.89176	11.2958	8.31331	308.903
50	48	1.13136	0.624467	1.89829	11.2448	8.22987	308.014
51	48	1.14449	0.619555	1.90467	11.1967	8.14922	307.148
52	48	1.157	0.614894	1.91035	11.1622	8.07795	306.379
53	48	1.17114	0.609645	1.91707	11.1153	7.99448	305.471
54	48	1.18333	0.605137	1.92323	11.0644	7.91855	304.639
55	48	1.19607	0.600438	1.92968	11.0115	7.83988	303.771
56	48	1.20812	0.596012	1.93541	10.972	7.77063	303.002
57	48	1.21938	0.591893	1.94086	10.9325	7.70525	302.271
58	48	1.23069	0.587763	1.94661	10.8857	7.63698	301.504
59	48	1.24186	0.583695	1.9524	10.8362	7.56868	300.731
60	48	1.25279	0.579729	1.95812	10.7865	7.5018	299.969
61	48	1.26336	0.575903	1.96365	10.7387	7.43775	299.235
62	48	1.27298	0.57243	1.96823	10.7077	7.385	298.627
63	48	1.28261	0.568964	1.97316	10.6675	7.32873	297.975
64	48	1.29176	0.565674	1.97803	10.6241	7.27346	297.332
65	48	1.30055	0.562524	1.98279	10.5802	7.21982	296.704
66	48	1.30414	0.561236	1.98542	10.5434	7.19039	296.357
67	48	1.3065	0.560394	1.98751	10.509	7.16708	296.083
68	48	1.31114	0.558733	1.99048	10.4733	7.13413	295.693
69	48	1.31771	0.556383	1.99378	10.4474	7.09758	295.259
70	48	1.32689	0.553109	1.99825	10.4154	7.04844	294.674
71	48	1.33876	0.548885	2.00394	10.3765	6.98625	293.929
72	48	1.35331	0.543724	2.01081	10.3327	6.91201	293.033
73	48	1.37057	0.53763	2.01887	10.2837	6.82582	291.984
74	48	1.39067	0.53057	2.02827	10.2273	6.72662	290.765
75	48	1.41386	0.522464	2.0393	10.1588	6.61196	289.341
76	48	1.44055	0.5132	2.05245	10.0693	6.47782	287.651
77	48	1.47142	0.502554	2.0686	9.94254	6.31668	285.588
78	48	1.50802	0.490016	2.08976	9.73953	6.11137	282.905
79	48	1.55954	0.472472	2.12439	9.32396	5.78954	278.566
80	48	1.61752	0.452832	2.16271	8.87102	5.45274	273.836
81	48	1.67393	0.433825	2.19752	8.49535	5.16372	269.608
82	48	1.73675	0.41276	2.23764	8.04248	4.84939	264.813
83	48	1.7687	0.402081	2.25734	7.83084	4.7022	262.492
84	48	1.80285	0.390686	2.27922	7.58394	4.54389	259.936
85	48	1.83478	0.380048	2.29895	7.3719	4.40574	257.653
86	48	1.87399	0.367001	2.32393	7.09323	4.23686	254.791
87	48	1.90615	0.356311	2.344	6.87592	4.106	252.518
88	48	1.95113	0.341373	2.37258	6.55992	3.92661	249.315
89	48	1.98353	0.330615	2.39292	6.3389	3.80377	247.061
90	48	2.03503	0.313519	2.42562	5.98009	3.61452	243.485
91	48	2.06772	0.302663	2.44623	5.75643	3.50016	241.259
92	48	2.12662	0.28309	2.48362	5.34922	3.30213	237.277
93	48	2.15967	0.272093	2.50452	5.12353	3.19649	235.083
94	48	2.19278	0.261068	2.52552	4.89637	3.0938	232.9
95	48	2.22692	0.249682	2.54711	4.66467	2.99181	230.68
96	48	2.26053	0.238462	2.56844	4.43522	2.89442	228.51
97	48	2.29401	0.227262	2.58957	4.21034	2.80122	226.382
98	48	2.33741	0.212721	2.61706	3.91741	2.68456	223.648
99	48	2.37151	0.201267	2.63859	3.68961	2.59672	221.532
100	48	2.4057	0.189762	2.66018	3.46192	2.51164	219.434
101	48	2.45951	0.1716	2.69408	3.10692	2.38387	216.185
102	48	2.49438	0.159795	2.71604	2.87797	2.30473	214.109
103	48	2.52934	0.147929	2.73799	2.65066	2.22838	212.058
104	48	2.59528	0.125458	2.77935	2.22505	2.09162	208.255
105	48	2.63106	0.113215	2.8017	1.9971	2.02139	206.233
106	48	2.66705	0.100866	2.8242	1.76836	1.95322	204.221
107	48	2.70318	0.0884276	2.84666	1.54228	1.88757	202.236
108	48	2.74713	0.0732425	2.87403	1.2675	1.81072	199.849
109	48	2.78411	0.0604189	2.89696	1.03904	1.74886	197.874
110	48	2.82132	0.0474726	2.91997	0.811334	1.68904	195.916
111	48	2.85877	0.034398	2.94308	0.584118	1.63114	193.973
112	48	2.91817	0.0135588	2.97962	0.226451	1.54382	190.948
113	48	2.95664	0	3.00313	0	1.4903	189.032

0	49	0.225882	1.02585	1.55519	13.0548	13.8238	357.209
1	49	0.233361	1.02205	1.55683	13.0745	13.7906	356.964
2	49	0.24664	1.01533	1.5601	13.0994	13.7245	356.475
3	49	0.260613	1.0083	1.56388	13.1162	13.6485	355.91
4	49	0.27528	1.00097	1.56815	13.1253	13.563	355.271
5	49	0.290637	0.993339	1.57291	13.1271	13.4684	354.561
6	49	0.306676	0.985421	1.57812	13.1222	13.3653	353.783
7	49	0.323386	0.977228	1.58377	13.111	13.2543	352.941
8	49	0.340752	0.968771	1.58983	13.0942	13.1362	352.04
9	49	0.35876	0.960066	1.59627	13.0724	13.0115	351.082
10	49	0.377393	0.951126	1.60307	13.0463	12.8811	350.073
11	49	0.396631	0.941965	1.61021	13.0163	12.7455	349.016
12	49	0.416459	0.932598	1.61765	12.983	12.6053	347.915
13	49	0.436857	0.923038	1.62539	12.9467	12.461	346.772
14	49	0.457807	0.913299	1.63341	12.9079	12.3131	345.591
15	49	0.479293	0.903393	1.64169	12.8666	12.1619	344.374
16	49	0.501299	0.893333	1.65022	12.8232	12.0078	343.121
17	49	0.523809	0.88313	1.659	12.7777	11.851	341.835
18	49	0.546809	0.872794	1.66803	12.7299	11.6917	340.516
19	49	0.570286	0.862336	1.6773	12.6799	11.5299	339.163
20	49	0.594228	0.851764	1.68683	12.6274	11.3659	337.777
21	49	0.618626	0.841086	1.69662	12.5722	11.1995	336.357
22	49	0.643471	0.83031	1.70668	12.5138	11.0308	334.902
23	49	0.668754	0.819442	1.71703	12.452	10.8598	333.41
24	49	0.694468	0.808487	1.72767	12.3861	10.6863	331.879
25	49	0.720609	0.797451	1.73862	12.3158	10.5104	330.309
26	49	0.738619	0.789905	1.74587	12.2763	10.3953	329.271
27	49	0.765261	0.778828	1.7573	12.1983	10.2163	327.642
28	49	0.783688	0.771224	1.76493	12.1527	10.0984	326.557
29	49	0.802231	0.76362	1.77271	12.1044	9.97948	325.453
30	49	0.820056	0.756355	1.77925	12.0855	9.88037	324.527
31	49	0.837236	0.749397	1.78511	12.0814	9.79252	323.7
32	49	0.854413	0.742482	1.79116	12.0726	9.70247	322.846
33	49	0.871711	0.735562	1.79748	12.0578	9.60916	321.956
34	49	0.888867	0.72874	1.80369	12.046	9.5184	321.084
35	49	0.906333	0.721837	1.81034	12.025	9.4219	320.151
36	49	0.923727	0.715004	1.81695	12.0057	9.32712	319.227
37	49	0.941268	0.708155	1.82377	11.9822	9.23002	318.274
38	49	0.959095	0.701236	1.831	11.9508	9.12827	317.268
39	49	0.976567	0.694497	1.83781	11.9287	9.03332	316.321
40	49	0.991284	0.68885	1.84424	11.8906	8.94452	315.43
41	49	1.00914	0.682035	1.8516	11.858	8.84395	314.412
42	49	1.02369	0.676515	1.85781	11.8255	8.75983	313.555
43	49	1.0387	0.670841	1.86462	11.7813	8.66853	312.618
44	49	1.05344	0.665301	1.87108	11.7443	8.58263	311.73
45	49	1.06803	0.65984	1.87746	11.709	8.49873	310.856
46	49	1.08302	0.654255	1.88438	11.6626	8.40854	309.91
47	49	1.09804	0.648687	1.89138	11.6144	8.31816	308.954
48	49	1.11236	0.6434	1.89758	11.5824	8.23885	308.11
49	49	1.1271	0.637982	1.90442	11.537	8.15228	307.181
50	49	1.14056	0.633058	1.91102	11.4858	8.06957	306.288
51	49	1.15382	0.62822	1.91746	11.4375	7.98963	305.418
52	49	1.16646	0.623632	1.9232	11.4027	7.91894	304.643
53	49	1.18074	0.618464	1.92999	11.3555	7.8362	303.73
54	49	1.19306	0.614024	1.93621	11.3045	7.76099	302.894
55	49	1.20594	0.609395	1.94273	11.2513	7.68306	302.022
56	49	1.21812	0.605037	1.94851	11.2116	7.61443	301.249
57	49	1.22949	0.60098	1.95402	11.1718	7.54965	300.515
58	49	1.24092	0.596913	1.95982	11.1248	7.48205	299.743
59	49	1.25222	0.592905	1.96567	11.0752	7.41444	298.967
60	49	1.26327	0.588997	1.97145	11.0252	7.34825	298.202
61	49	1.27395	0.585227	1.97702	10.9773	7.28486	297.465
62	49	1.28367	0.581807	1.98166	10.946	7.2326	296.853
63	49	1.2934	0.578392	1.98663	10.9056	7.17691	296.199
64	49	1.30266	0.57515	1.99155	10.8621	7.12223	295.552
65	49	1.31155	0.572045	1.99636	10.818	7.06918	294.921
66	49	1.3152	0.570772	1.999	10.7813	7.04014	294.575
67	49	1.31759	0.569939	2.00111	10.7472	7.01717	294.3
68	49	1.32229	0.568299	2.00409	10.7115	6.98464	293.909
69	49	1.32893	0.565984	2.00743	10.6854	6.94847	293.474
70	49	1.33821	0.562759	2.01194	10.6532	6.89982	292.885
71	49	1.35021	0.558599	2.0177	10.6139	6.83824	292.136
72	49	1.36492	0.553516	2.02464	10.5696	6.76473	291.235
73	49	1.38236	0.547513	2.03279	10.52	6.67939	290.181
74	49	1.40267	0.54056	2.0423	10.4628	6.58118	288.955
75	49	1.42612	0.532576	2.05345	10.3932	6.4677	287.523
76	49	1.4531	0.523448	2.06674	10.3027	6.33503	285.825
77	49	1.48433	0.512954	2.08305	10.1749	6.17579	283.754
78	49	1.52139	0.500584	2.1044	9.97101	5.97318	281.062
79	49	1.57363	0.483248	2.1393	9.55564	5.65612	276.716
80	49	1.63243	0.463834	2.17793	9.10288	5.32441	271.979
81	49	1.68962	0.445049	2.21305	8.72666	5.03971	267.742
82	49	1.75335	0.424215	2.25352	8.2736	4.73033	262.939
83	49	1.78576	0.413653	2.2734	8.06163	4.58545	260.613
84	49	1.82042	0.402375	2.29547	7.81467	4.42975	258.053
85	49	1.85283	0.391847	2.31539	7.6023	4.29386	255.766
86	49	1.89264	0.378928	2.3406	7.32351	4.12783	252.901
87	49	1.9253	0.368342	2.36085	7.10594	3.9992	250.623
88	49	1.97098	0.353542	2.3897	6.78976	3.82296	247.417
89	49	2.0039	0.342881	2.41024	6.56852	3.7023	245.16
90	49	2.05623	0.32593	2.44325	6.20951	3.51649	241.58
91	49	2.08945	0.315164	2.46406	5.98567	3.40425	239.351
92	49	2.14934	0.295742	2.50181	5.57825	3.20998	235.366
93	49	2.18295	0.284826	2.52291	5.35242	3.10637	233.17
94	49	2.21662	0.273879	2.54412	5.12515	3.0057	230.986
95	49	2.25136	0.26257	2.56592	4.89332	2.90574	228.764
96	49	2.28556	0.251422	2.58747	4.66379	2.81032	226.592
97	49	2.31964	0.240291	2.60881	4.43878	2.71902	224.464
